Date and Time,sampling feature/location,citation," discharge -unit-cfs-processing level-L0",quality code,quality annotation,
2019-04-01 22:00:00," Quebrada Sonadora",,5.38348044502789,Good,,
2019-04-01 22:15:00," Quebrada Sonadora",,5.39749977173256,Good,,
2019-04-01 22:30:00," Quebrada Sonadora",,5.36391808082408,Good,,
2019-04-01 22:45:00," Quebrada Sonadora",,5.36391808082408,Good,,
2019-04-01 23:00:00," Quebrada Sonadora",,5.28641903260501,Good,,
2019-04-01 23:15:00," Quebrada Sonadora",,5.30017047251408,Good,,
2019-04-01 23:30:00," Quebrada Sonadora",,5.33332920899232,Good,,
2019-04-01 23:45:00," Quebrada Sonadora",,5.30568168948759,Good,,
2019-04-02 00:00:00," Quebrada Sonadora",,5.31672239440854,Good,,
2019-04-02 00:15:00," Quebrada Sonadora",,5.34999105986572,Good,,
2019-04-02 00:30:00," Quebrada Sonadora",,5.32225189299129,Good,,
2019-04-02 00:45:00," Quebrada Sonadora",,5.30017047251414,Good,,
2019-04-02 01:00:00," Quebrada Sonadora",,5.36112960709102,Good,,
2019-04-02 01:15:00," Quebrada Sonadora",,5.36670809065782,Good,,
2019-04-02 01:30:00," Quebrada Sonadora",,5.31119899501317,Good,,
2019-04-02 01:45:00," Quebrada Sonadora",,5.36112960709107,Good,,
2019-04-02 02:00:00," Quebrada Sonadora",,5.30292532026408,Good,,
2019-04-02 02:15:00," Quebrada Sonadora",,5.30017047251408,Good,,
2019-04-02 02:30:00," Quebrada Sonadora",,5.30568168948759,Good,,
2019-04-02 02:45:00," Quebrada Sonadora",,5.30568168948759,Good,,
2019-04-02 03:00:00," Quebrada Sonadora",,5.27818638380836,Good,,
2019-04-02 03:15:00," Quebrada Sonadora",,5.28367329973935,Good,,
2019-04-02 03:30:00," Quebrada Sonadora",,5.28916628295661,Good,,
2019-04-02 03:45:00," Quebrada Sonadora",,5.34443098556579,Good,,
2019-04-02 04:00:00," Quebrada Sonadora",,5.31672239440854,Good,,
2019-04-02 04:15:00," Quebrada Sonadora",,5.28367329973929,Good,,
2019-04-02 04:30:00," Quebrada Sonadora",,5.31119899501306,Good,,
2019-04-02 04:45:00," Quebrada Sonadora",,5.31948638096907,Good,,
2019-04-02 05:00:00," Quebrada Sonadora",,5.38068120462026,Good,,
2019-04-02 05:15:00," Quebrada Sonadora",,5.32501893113994,Good,,
2019-04-02 05:30:00," Quebrada Sonadora",,5.60662091618633,Good,,
2019-04-02 05:45:00," Quebrada Sonadora",,5.65063370312595,Good,,
2019-04-02 06:00:00," Quebrada Sonadora",,5.67129627677497,Good,,
2019-04-02 06:15:00," Quebrada Sonadora",,5.72479082510625,Good,,
2019-04-02 06:30:00," Quebrada Sonadora",,5.76375186581288,Good,,
2019-04-02 06:45:00," Quebrada Sonadora",,5.79693375161168,Good,,
2019-04-02 07:00:00," Quebrada Sonadora",,5.84555181280592,Good,,
2019-04-02 07:15:00," Quebrada Sonadora",,5.84860440555894,Good,,
2019-04-02 07:30:00," Quebrada Sonadora",,5.87615192788166,Good,,
2019-04-02 07:45:00," Quebrada Sonadora",,5.81511631366971,Good,,
2019-04-02 08:00:00," Quebrada Sonadora",,5.87001870348149,Good,,
2019-04-02 08:15:00," Quebrada Sonadora",,5.91617927854753,Good,,
2019-04-02 08:30:00," Quebrada Sonadora",,5.87308448959146,Good,,
2019-04-02 08:45:00," Quebrada Sonadora",,5.92236221893393,Good,,
2019-04-02 09:00:00," Quebrada Sonadora",,5.91000298436177,Good,,
2019-04-02 09:15:00," Quebrada Sonadora",,5.90691732792084,Good,,
2019-04-02 09:30:00," Quebrada Sonadora",,5.93784868217534,Good,,
2019-04-02 09:45:00," Quebrada Sonadora",,5.97830864524894,Good,,
2019-04-02 10:00:00," Quebrada Sonadora",,5.99394546158766,Good,,
2019-04-02 10:15:00," Quebrada Sonadora",,6.11416245468286,Good,,
2019-04-02 10:30:00," Quebrada Sonadora",,6.07593514924883,Good,,
2019-04-02 10:45:00," Quebrada Sonadora",,6.12055749373206,Good,,
2019-04-02 11:00:00," Quebrada Sonadora",,6.20431561627601,Good,,
2019-04-02 11:15:00," Quebrada Sonadora",,6.26625920164855,Good,,
2019-04-02 11:30:00," Quebrada Sonadora",,6.43900607960012,Good,,
2019-04-02 11:45:00," Quebrada Sonadora",,6.54768510722892,Good,,
2019-04-02 12:00:00," Quebrada Sonadora",,6.6165398617693,Good,,
2019-04-02 12:15:00," Quebrada Sonadora",,6.81675598107512,Good,,
2019-04-02 12:30:00," Quebrada Sonadora",,6.90645259107492,Good,,
2019-04-02 12:45:00," Quebrada Sonadora",,7.08564122524911,Good,,
2019-04-02 13:00:00," Quebrada Sonadora",,7.79976437513818,Good,,
2019-04-02 13:15:00," Quebrada Sonadora",,8.83917108506637,Good,,
2019-04-02 13:30:00," Quebrada Sonadora",,9.73258306675365,Good,,
2019-04-02 13:45:00," Quebrada Sonadora",,10.3957609020658,Good,,
2019-04-02 14:00:00," Quebrada Sonadora",,10.5342169730091,Good,,
2019-04-02 14:15:00," Quebrada Sonadora",,10.6472406772201,Good,,
2019-04-02 14:30:00," Quebrada Sonadora",,10.5664002690522,Good,,
2019-04-02 14:45:00," Quebrada Sonadora",,10.3061106771331,Good,,
2019-04-02 15:00:00," Quebrada Sonadora",,10.22236510524,Good,,
2019-04-02 15:15:00," Quebrada Sonadora",,10.0721267461064,Good,,
2019-04-02 15:30:00," Quebrada Sonadora",,10.0412912139442,Good,,
2019-04-02 15:45:00," Quebrada Sonadora",,9.97477153312883,Good,,
2019-04-02 16:00:00," Quebrada Sonadora",,9.70268574165425,Good,,
2019-04-02 16:15:00," Quebrada Sonadora",,9.62830570571447,Good,,
2019-04-02 16:30:00," Quebrada Sonadora",,9.59377212752969,Good,,
2019-04-02 16:45:00," Quebrada Sonadora",,9.42278513927295,Good,,
2019-04-02 17:00:00," Quebrada Sonadora",,9.24504946074171,Good,,
2019-04-02 17:15:00," Quebrada Sonadora",,9.18333278700158,Good,,
2019-04-02 17:30:00," Quebrada Sonadora",,8.95409043303204,Good,,
2019-04-02 17:45:00," Quebrada Sonadora",,8.93099685621172,Good,,
2019-04-02 18:00:00," Quebrada Sonadora",,8.80723871892673,Good,,
2019-04-02 18:15:00," Quebrada Sonadora",,8.61341634734134,Good,,
2019-04-02 18:30:00," Quebrada Sonadora",,8.53346461877913,Good,,
2019-04-02 18:45:00," Quebrada Sonadora",,8.41483410136527,Good,,
2019-04-02 19:00:00," Quebrada Sonadora",,8.33660597830516,Good,,
2019-04-02 19:15:00," Quebrada Sonadora",,8.19070051607162,Good,,
2019-04-02 19:30:00," Quebrada Sonadora",,8.0555779323488,Good,,
2019-04-02 19:45:00," Quebrada Sonadora",,7.98050045396474,Good,,
2019-04-02 20:00:00," Quebrada Sonadora",,7.88142911191125,Good,,
2019-04-02 20:15:00," Quebrada Sonadora",,7.77137278210978,Good,,
2019-04-02 20:30:00," Quebrada Sonadora",,7.65479923367229,Good,,
2019-04-02 20:45:00," Quebrada Sonadora",,7.6269127111679,Good,,
2019-04-02 21:00:00," Quebrada Sonadora",,7.47722383580611,Good,,
2019-04-02 21:15:00," Quebrada Sonadora",,7.3802930962222,Good,,
2019-04-02 21:30:00," Quebrada Sonadora",,7.25799576514959,Good,,
2019-04-02 21:45:00," Quebrada Sonadora",,7.1938285065807,Good,,
2019-04-02 22:00:00," Quebrada Sonadora",,7.13766969174674,Good,,
2019-04-02 22:15:00," Quebrada Sonadora",,7.05607745288711,Good,,
2019-04-02 22:30:00," Quebrada Sonadora",,6.96446806870199,Good,,
2019-04-02 22:45:00," Quebrada Sonadora",,6.89923420593328,Good,,
2019-04-02 23:00:00," Quebrada Sonadora",,6.72469380402629,Good,,
2019-04-02 23:15:00," Quebrada Sonadora",,6.75642116990571,Good,,
2019-04-02 23:30:00," Quebrada Sonadora",,6.66168235910902,Good,,
2019-04-02 23:45:00," Quebrada Sonadora",,6.5923588310493,Good,,
2019-04-03 00:00:00," Quebrada Sonadora",,6.43227405949546,Good,,
2019-04-03 00:15:00," Quebrada Sonadora",,6.43227405949546,Good,,
2019-04-03 00:30:00," Quebrada Sonadora",,6.36201402130831,Good,,
2019-04-03 00:45:00," Quebrada Sonadora",,6.32882924023852,Good,,
2019-04-03 01:00:00," Quebrada Sonadora",,6.38200907842401,Good,,
2019-04-03 01:15:00," Quebrada Sonadora",,6.22380935023108,Good,,
2019-04-03 01:30:00," Quebrada Sonadora",,6.21080663017608,Good,,
2019-04-03 01:45:00," Quebrada Sonadora",,6.17842040950626,Good,,
2019-04-03 02:00:00," Quebrada Sonadora",,6.12055749373218,Good,,
2019-04-03 02:15:00," Quebrada Sonadora",,6.02534505001796,Good,,
2019-04-03 02:30:00," Quebrada Sonadora",,5.98455834226445,Good,,
2019-04-03 02:45:00," Quebrada Sonadora",,5.98768570486232,Good,,
2019-04-03 03:00:00," Quebrada Sonadora",,5.86389208512611,Good,,
2019-04-03 03:15:00," Quebrada Sonadora",,5.74873436820093,Good,,
2019-04-03 03:30:00," Quebrada Sonadora",,5.40311830634556,Good,,
2019-04-03 03:45:00," Quebrada Sonadora",,5.34721025666056,Good,,
2019-04-03 04:00:00," Quebrada Sonadora",,5.29466533877616,Good,,
2019-04-03 04:15:00," Quebrada Sonadora",,5.30017047251414,Good,,
2019-04-03 04:30:00," Quebrada Sonadora",,5.22093874195912,Good,,
2019-04-03 04:45:00," Quebrada Sonadora",,5.19391107700534,Good,,
2019-04-03 05:00:00," Quebrada Sonadora",,5.188523504133,Good,,
2019-04-03 05:15:00," Quebrada Sonadora",,5.18314190557675,Good,,
2019-04-03 05:30:00," Quebrada Sonadora",,5.15632334173085,Good,,
2019-04-03 05:45:00," Quebrada Sonadora",,5.16435328172258,Good,,
2019-04-03 06:00:00," Quebrada Sonadora",,5.11637384183246,Good,,
2019-04-03 06:15:00," Quebrada Sonadora",,5.07412695296409,Good,,
2019-04-03 06:30:00," Quebrada Sonadora",,5.07412695296426,Good,,
2019-04-03 06:45:00," Quebrada Sonadora",,5.04791327786393,Good,,
2019-04-03 07:00:00," Quebrada Sonadora",,5.03225512016019,Good,,
2019-04-03 07:15:00," Quebrada Sonadora",,4.92410610553708,Good,,
2019-04-03 07:30:00," Quebrada Sonadora",,4.94451039180512,Good,,
2019-04-03 07:45:00," Quebrada Sonadora",,4.86595120982236,Good,,
2019-04-03 08:00:00," Quebrada Sonadora",,4.88609390227663,Good,,
2019-04-03 08:15:00," Quebrada Sonadora",,4.88861810725297,Good,,
2019-04-03 08:30:00," Quebrada Sonadora",,4.92156199668898,Good,,
2019-04-03 08:45:00," Quebrada Sonadora",,4.87349411537468,Good,,
2019-04-03 09:00:00," Quebrada Sonadora",,4.82095991788691,Good,,
2019-04-03 09:15:00," Quebrada Sonadora",,4.82842687223638,Good,,
2019-04-03 09:30:00," Quebrada Sonadora",,4.79863456017074,Good,,
2019-04-03 09:45:00," Quebrada Sonadora",,4.74942610340617,Good,,
2019-04-03 10:00:00," Quebrada Sonadora",,4.75187336832789,Good,,
2019-04-03 10:15:00," Quebrada Sonadora",,4.75922345223881,Good,,
2019-04-03 10:30:00," Quebrada Sonadora",,4.73721047197228,Good,,
2019-04-03 10:45:00," Quebrada Sonadora",,4.71530903892835,Good,,
2019-04-03 11:00:00," Quebrada Sonadora",,4.6911043555113,Good,,
2019-04-03 11:15:00," Quebrada Sonadora",,4.69835140227423,Good,,
2019-04-03 11:30:00," Quebrada Sonadora",,4.72502926869078,Good,,
2019-04-03 11:45:00," Quebrada Sonadora",,4.6911043555113,Good,,
2019-04-03 12:00:00," Quebrada Sonadora",,4.68386959011826,Good,,
2019-04-03 12:15:00," Quebrada Sonadora",,4.67664708829705,Good,,
2019-04-03 12:30:00," Quebrada Sonadora",,4.68386959011838,Good,,
2019-04-03 12:45:00," Quebrada Sonadora",,4.70076981679836,Good,,
2019-04-03 13:00:00," Quebrada Sonadora",,4.70561074820688,Good,,
2019-04-03 13:15:00," Quebrada Sonadora",,4.73721047197228,Good,,
2019-04-03 13:30:00," Quebrada Sonadora",,4.72259715215705,Good,,
2019-04-03 13:45:00," Quebrada Sonadora",,4.67424230985199,Good,,
2019-04-03 14:00:00," Quebrada Sonadora",,4.64549085868219,Good,,
2019-04-03 14:15:00," Quebrada Sonadora",,4.73477147970243,Good,,
2019-04-03 14:30:00," Quebrada Sonadora",,4.67424230985199,Good,,
2019-04-03 14:45:00," Quebrada Sonadora",,4.60509265223789,Good,,
2019-04-03 15:00:00," Quebrada Sonadora",,4.62168009267566,Good,,
2019-04-03 15:15:00," Quebrada Sonadora",,4.63118821633151,Good,,
2019-04-03 15:30:00," Quebrada Sonadora",,4.63356861590643,Good,,
2019-04-03 15:45:00," Quebrada Sonadora",,4.66223880418562,Good,,
2019-04-03 16:00:00," Quebrada Sonadora",,4.66463678930785,Good,,
2019-04-03 16:15:00," Quebrada Sonadora",,4.62168009267555,Good,,
2019-04-03 16:30:00," Quebrada Sonadora",,4.60509265223789,Good,,
2019-04-03 16:45:00," Quebrada Sonadora",,4.56274038871248,Good,,
2019-04-03 17:00:00," Quebrada Sonadora",,4.54172597418142,Good,,
2019-04-03 17:15:00," Quebrada Sonadora",,4.51156089927775,Good,,
2019-04-03 17:30:00," Quebrada Sonadora",,4.4885082456762,Good,,
2019-04-03 17:45:00," Quebrada Sonadora",,4.49771357445888,Good,,
2019-04-03 18:00:00," Quebrada Sonadora",,4.49310829146378,Good,,
2019-04-03 18:15:00," Quebrada Sonadora",,4.53242066377038,Good,,
2019-04-03 18:30:00," Quebrada Sonadora",,4.4954102779817,Good,,
2019-04-03 18:45:00," Quebrada Sonadora",,4.51850229938668,Good,,
2019-04-03 19:00:00," Quebrada Sonadora",,4.50693987310666,Good,,
2019-04-03 19:15:00," Quebrada Sonadora",,4.49771357445888,Good,,
2019-04-03 19:30:00," Quebrada Sonadora",,4.53009763901082,Good,,
2019-04-03 19:45:00," Quebrada Sonadora",,4.50924972924031,Good,,
2019-04-03 20:00:00," Quebrada Sonadora",,4.50924972924031,Good,,
2019-04-03 20:15:00," Quebrada Sonadora",,4.48621018509192,Good,,
2019-04-03 20:30:00," Quebrada Sonadora",,4.47932384469044,Good,,
2019-04-03 20:45:00," Quebrada Sonadora",,4.41335893169304,Good,,
2019-04-03 21:00:00," Quebrada Sonadora",,4.45873524186874,Good,,
2019-04-03 21:15:00," Quebrada Sonadora",,4.48161798525626,Good,,
2019-04-03 21:30:00," Quebrada Sonadora",,4.4564541253169,Good,,
2019-04-03 21:45:00," Quebrada Sonadora",,4.46558639082082,Good,,
2019-04-03 22:00:00," Quebrada Sonadora",,4.4885082456762,Good,,
2019-04-03 22:15:00," Quebrada Sonadora",,4.40434558062441,Good,,
2019-04-03 22:30:00," Quebrada Sonadora",,4.35958606932326,Good,,
2019-04-03 22:45:00," Quebrada Sonadora",,4.42465456742235,Good,,
2019-04-03 23:00:00," Quebrada Sonadora",,4.41787332245963,Good,,
2019-04-03 23:15:00," Quebrada Sonadora",,4.39086405140944,Good,,
2019-04-03 23:30:00," Quebrada Sonadora",,4.41787332245963,Good,,
2019-04-03 23:45:00," Quebrada Sonadora",,4.42239286371762,Good,,
2019-04-04 00:00:00," Quebrada Sonadora",,4.44506801123418,Good,,
2019-04-04 00:15:00," Quebrada Sonadora",,4.42691756071963,Good,,
2019-04-04 00:30:00," Quebrada Sonadora",,4.43598244296805,Good,,
2019-04-04 00:45:00," Quebrada Sonadora",,4.44506801123418,Good,,
2019-04-04 01:00:00," Quebrada Sonadora",,4.42918184426628,Good,,
2019-04-04 01:15:00," Quebrada Sonadora",,4.39984660981901,Good,,
2019-04-04 01:30:00," Quebrada Sonadora",,4.4427946775549,Good,,
2019-04-04 01:45:00," Quebrada Sonadora",,4.397599048301,Good,,
2019-04-04 02:00:00," Quebrada Sonadora",,4.39535276849756,Good,,
2019-04-04 02:15:00," Quebrada Sonadora",,4.39535276849756,Good,,
2019-04-04 02:30:00," Quebrada Sonadora",,4.44052263872192,Good,,
2019-04-04 02:45:00," Quebrada Sonadora",,4.51618718369332,Good,,
2019-04-04 03:00:00," Quebrada Sonadora",,4.76904293009449,Good,,
