Date and Time,sampling feature/location,citation," discharge -unit-cfs-processing level-L0",quality code,quality annotation,
2019-06-18 08:15:00," Quebrada Sonadora",,9.38409377388774,Good,,
2019-06-18 08:30:00," Quebrada Sonadora",,9.43733182448659,Good,,
2019-06-18 08:45:00," Quebrada Sonadora",,9.3985860391644,Good,,
2019-06-18 09:00:00," Quebrada Sonadora",,9.46648653844949,Good,,
2019-06-18 09:15:00," Quebrada Sonadora",,9.38409377388774,Good,,
2019-06-18 09:30:00," Quebrada Sonadora",,9.2879984246826,Good,,
2019-06-18 09:45:00," Quebrada Sonadora",,9.36480244213709,Good,,
2019-06-18 10:00:00," Quebrada Sonadora",,9.2879984246826,Good,,
2019-06-18 10:15:00," Quebrada Sonadora",,9.35517034468154,Good,,
2019-06-18 10:30:00," Quebrada Sonadora",,9.21651781591345,Good,,
2019-06-18 10:45:00," Quebrada Sonadora",,9.32632825977691,Good,,
2019-06-18 11:00:00," Quebrada Sonadora",,9.15969625116065,Good,,
2019-06-18 11:15:00," Quebrada Sonadora",,9.23077355095319,Good,,
2019-06-18 11:30:00," Quebrada Sonadora",,9.32152914363962,Good,,
2019-06-18 11:45:00," Quebrada Sonadora",,9.25457795131655,Good,,
2019-06-18 12:00:00," Quebrada Sonadora",,9.23552994499175,Good,,
2019-06-18 12:15:00," Quebrada Sonadora",,9.24981258383133,Good,,
2019-06-18 12:30:00," Quebrada Sonadora",,9.22601939855326,Good,,
2019-06-18 12:45:00," Quebrada Sonadora",,9.25934556388626,Good,,
2019-06-18 13:00:00," Quebrada Sonadora",,9.28321732712976,Good,,
2019-06-18 13:15:00," Quebrada Sonadora",,9.07038541964556,Good,,
2019-06-18 13:30:00," Quebrada Sonadora",,9.14082719010122,Good,,
2019-06-18 13:45:00," Quebrada Sonadora",,9.15025726077693,Good,,
2019-06-18 14:00:00," Quebrada Sonadora",,9.12669879648729,Good,,
2019-06-18 14:15:00," Quebrada Sonadora",,9.16441909296452,Good,,
2019-06-18 14:30:00," Quebrada Sonadora",,9.17387147324132,Good,,
2019-06-18 14:45:00," Quebrada Sonadora",,9.09381043951288,Good,,
2019-06-18 15:00:00," Quebrada Sonadora",,9.03768353787791,Good,,
2019-06-18 15:15:00," Quebrada Sonadora",,9.15025726077715,Good,,
2019-06-18 15:30:00," Quebrada Sonadora",,9.12669879648729,Good,,
2019-06-18 15:45:00," Quebrada Sonadora",,9.08912099496547,Good,,
2019-06-18 16:00:00," Quebrada Sonadora",,9.01439146678803,Good,,
2019-06-18 16:15:00," Quebrada Sonadora",,9.06103094407001,Good,,
2019-06-18 16:30:00," Quebrada Sonadora",,9.10319599428755,Good,,
2019-06-18 16:45:00," Quebrada Sonadora",,9.15025726077693,Good,,
2019-06-18 17:00:00," Quebrada Sonadora",,9.06103094407001,Good,,
2019-06-18 17:15:00," Quebrada Sonadora",,9.03768353787791,Good,,
2019-06-18 17:30:00," Quebrada Sonadora",,8.98651390270703,Good,,
2019-06-18 17:45:00," Quebrada Sonadora",,9.00044274920015,Good,,
2019-06-18 18:00:00," Quebrada Sonadora",,8.94022768937958,Good,,
2019-06-18 18:15:00," Quebrada Sonadora",,9.00044274920015,Good,,
2019-06-18 18:30:00," Quebrada Sonadora",,9.01439146678797,Good,,
2019-06-18 18:45:00," Quebrada Sonadora",,8.9171670866067,Good,,
2019-06-18 19:00:00," Quebrada Sonadora",,8.97723903536917,Good,,
2019-06-18 19:15:00," Quebrada Sonadora",,8.89875812786198,Good,,
2019-06-18 19:30:00," Quebrada Sonadora",,8.9125615553603,Good,,
2019-06-18 19:45:00," Quebrada Sonadora",,8.96797298586995,Good,,
2019-06-18 20:00:00," Quebrada Sonadora",,8.79358611825739,Good,,
2019-06-18 20:15:00," Quebrada Sonadora",,8.93099685621149,Good,,
2019-06-18 20:30:00," Quebrada Sonadora",,8.89875812786175,Good,,
2019-06-18 20:45:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-18 21:00:00," Quebrada Sonadora",,8.94484640405614,Good,,
2019-06-18 21:15:00," Quebrada Sonadora",,8.84831426244745,Good,,
2019-06-18 21:30:00," Quebrada Sonadora",,8.88956680785481,Good,,
2019-06-18 21:45:00," Quebrada Sonadora",,8.88956680785481,Good,,
2019-06-18 22:00:00," Quebrada Sonadora",,8.88956680785481,Good,,
2019-06-18 22:15:00," Quebrada Sonadora",,8.85746618066196,Good,,
2019-06-18 22:30:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-18 22:45:00," Quebrada Sonadora",,8.84831426244745,Good,,
2019-06-18 23:00:00," Quebrada Sonadora",,8.84831426244745,Good,,
2019-06-18 23:15:00," Quebrada Sonadora",,8.80268567392881,Good,,
2019-06-18 23:30:00," Quebrada Sonadora",,8.74821884779573,Good,,
2019-06-18 23:45:00," Quebrada Sonadora",,8.80268567392864,Good,,
2019-06-19 00:00:00," Quebrada Sonadora",,8.75727491915148,Good,,
2019-06-19 00:15:00," Quebrada Sonadora",,8.76633967638105,Good,,
2019-06-19 00:30:00," Quebrada Sonadora",,8.85288912860688,Good,,
2019-06-19 00:45:00," Quebrada Sonadora",,8.80268567392864,Good,,
2019-06-19 01:00:00," Quebrada Sonadora",,8.6805746203749,Good,,
2019-06-19 01:15:00," Quebrada Sonadora",,8.76633967638105,Good,,
2019-06-19 01:30:00," Quebrada Sonadora",,8.67608230921599,Good,,
2019-06-19 01:45:00," Quebrada Sonadora",,8.71659091999203,Good,,
2019-06-19 02:00:00," Quebrada Sonadora",,8.80268567392864,Good,,
2019-06-19 02:15:00," Quebrada Sonadora",,8.71208131123831,Good,,
2019-06-19 02:30:00," Quebrada Sonadora",,8.70306858685046,Good,,
2019-06-19 02:45:00," Quebrada Sonadora",,8.75727491915148,Good,,
2019-06-19 03:00:00," Quebrada Sonadora",,8.64469654776366,Good,,
2019-06-19 03:15:00," Quebrada Sonadora",,8.68956572276988,Good,,
2019-06-19 03:30:00," Quebrada Sonadora",,8.69856546984312,Good,,
2019-06-19 03:45:00," Quebrada Sonadora",,8.74369406760366,Good,,
2019-06-19 04:00:00," Quebrada Sonadora",,8.74369406760366,Good,,
