Date and Time,sampling feature/location,citation," Barometric pressure -unit-kPa-processing level-L0",quality code,quality annotation,
2019-06-30 03:15:00," Quebrada Sonadora",,97.095,Good,,
2019-06-30 03:30:00," Quebrada Sonadora",,97.087,Good,,
2019-06-30 03:45:00," Quebrada Sonadora",,97.078,Good,,
2019-06-30 04:00:00," Quebrada Sonadora",,97.07,Good,,
2019-06-30 04:15:00," Quebrada Sonadora",,97.07,Good,,
2019-06-30 04:30:00," Quebrada Sonadora",,97.099,Good,,
2019-06-30 04:45:00," Quebrada Sonadora",,97.09,Good,,
2019-06-30 05:00:00," Quebrada Sonadora",,97.09,Good,,
2019-06-30 05:15:00," Quebrada Sonadora",,97.097,Good,,
2019-06-30 05:30:00," Quebrada Sonadora",,97.095,Good,,
2019-06-30 05:45:00," Quebrada Sonadora",,97.105,Good,,
2019-06-30 06:00:00," Quebrada Sonadora",,97.155,Good,,
2019-06-30 06:15:00," Quebrada Sonadora",,97.179,Good,,
2019-06-30 06:30:00," Quebrada Sonadora",,97.184,Good,,
2019-06-30 06:45:00," Quebrada Sonadora",,97.186,Good,,
2019-06-30 07:00:00," Quebrada Sonadora",,97.21,Good,,
2019-06-30 07:15:00," Quebrada Sonadora",,97.222,Good,,
2019-06-30 07:30:00," Quebrada Sonadora",,97.217,Good,,
2019-06-30 07:45:00," Quebrada Sonadora",,97.247,Good,,
2019-06-30 08:00:00," Quebrada Sonadora",,97.261,Good,,
2019-06-30 08:15:00," Quebrada Sonadora",,97.266,Good,,
2019-06-30 08:30:00," Quebrada Sonadora",,97.261,Good,,
2019-06-30 08:45:00," Quebrada Sonadora",,97.275,Good,,
2019-06-30 09:00:00," Quebrada Sonadora",,97.302,Good,,
2019-06-30 09:15:00," Quebrada Sonadora",,97.297,Good,,
2019-06-30 09:30:00," Quebrada Sonadora",,97.292,Good,,
2019-06-30 09:45:00," Quebrada Sonadora",,97.302,Good,,
2019-06-30 10:00:00," Quebrada Sonadora",,97.292,Good,,
2019-06-30 10:15:00," Quebrada Sonadora",,97.302,Good,,
2019-06-30 10:30:00," Quebrada Sonadora",,97.295,Good,,
2019-06-30 10:45:00," Quebrada Sonadora",,97.286,Good,,
2019-06-30 11:00:00," Quebrada Sonadora",,97.295,Good,,
2019-06-30 11:15:00," Quebrada Sonadora",,97.283,Good,,
2019-06-30 11:30:00," Quebrada Sonadora",,97.279,Good,,
2019-06-30 11:45:00," Quebrada Sonadora",,97.262,Good,,
2019-06-30 12:00:00," Quebrada Sonadora",,97.267,Good,,
2019-06-30 12:15:00," Quebrada Sonadora",,97.257,Good,,
2019-06-30 12:30:00," Quebrada Sonadora",,97.237,Good,,
2019-06-30 12:45:00," Quebrada Sonadora",,97.23,Good,,
2019-06-30 13:00:00," Quebrada Sonadora",,97.217,Good,,
2019-06-30 13:15:00," Quebrada Sonadora",,97.221,Good,,
2019-06-30 13:30:00," Quebrada Sonadora",,97.226,Good,,
2019-06-30 13:45:00," Quebrada Sonadora",,97.181,Good,,
2019-06-30 14:00:00," Quebrada Sonadora",,97.175,Good,,
2019-06-30 14:15:00," Quebrada Sonadora",,97.158,Good,,
2019-06-30 14:30:00," Quebrada Sonadora",,97.16,Good,,
2019-06-30 14:45:00," Quebrada Sonadora",,97.122,Good,,
2019-06-30 15:00:00," Quebrada Sonadora",,97.104,Good,,
2019-06-30 15:15:00," Quebrada Sonadora",,97.11,Good,,
2019-06-30 15:30:00," Quebrada Sonadora",,97.109,Good,,
2019-06-30 15:45:00," Quebrada Sonadora",,97.084,Good,,
2019-06-30 16:00:00," Quebrada Sonadora",,97.077,Good,,
2019-06-30 16:15:00," Quebrada Sonadora",,97.068,Good,,
2019-06-30 16:30:00," Quebrada Sonadora",,97.07,Good,,
2019-06-30 16:45:00," Quebrada Sonadora",,97.049,Good,,
2019-06-30 17:00:00," Quebrada Sonadora",,97.043,Good,,
2019-06-30 17:15:00," Quebrada Sonadora",,97.029,Good,,
2019-06-30 17:30:00," Quebrada Sonadora",,97.025,Good,,
2019-06-30 17:45:00," Quebrada Sonadora",,97.032,Good,,
2019-06-30 18:00:00," Quebrada Sonadora",,97.041,Good,,
2019-06-30 18:15:00," Quebrada Sonadora",,97.05,Good,,
2019-06-30 18:30:00," Quebrada Sonadora",,97.047,Good,,
2019-06-30 18:45:00," Quebrada Sonadora",,97.076,Good,,
2019-06-30 19:00:00," Quebrada Sonadora",,97.081,Good,,
2019-06-30 19:15:00," Quebrada Sonadora",,97.084,Good,,
2019-06-30 19:30:00," Quebrada Sonadora",,97.106,Good,,
2019-06-30 19:45:00," Quebrada Sonadora",,97.101,Good,,
2019-06-30 20:00:00," Quebrada Sonadora",,97.123,Good,,
2019-06-30 20:15:00," Quebrada Sonadora",,97.138,Good,,
2019-06-30 20:30:00," Quebrada Sonadora",,97.164,Good,,
2019-06-30 20:45:00," Quebrada Sonadora",,97.179,Good,,
2019-06-30 21:00:00," Quebrada Sonadora",,97.198,Good,,
2019-06-30 21:15:00," Quebrada Sonadora",,97.198,Good,,
2019-06-30 21:30:00," Quebrada Sonadora",,97.22,Good,,
2019-06-30 21:45:00," Quebrada Sonadora",,97.242,Good,,
2019-06-30 22:00:00," Quebrada Sonadora",,97.271,Good,,
2019-06-30 22:15:00," Quebrada Sonadora",,97.261,Good,,
2019-06-30 22:30:00," Quebrada Sonadora",,97.259,Good,,
2019-06-30 22:45:00," Quebrada Sonadora",,97.271,Good,,
2019-06-30 23:00:00," Quebrada Sonadora",,97.269,Good,,
2019-06-30 23:15:00," Quebrada Sonadora",,97.269,Good,,
2019-06-30 23:30:00," Quebrada Sonadora",,97.244,Good,,
2019-06-30 23:45:00," Quebrada Sonadora",,97.23,Good,,
2019-07-01 00:00:00," Quebrada Sonadora",,97.216,Good,,
2019-07-01 00:15:00," Quebrada Sonadora",,97.206,Good,,
2019-07-01 00:30:00," Quebrada Sonadora",,97.196,Good,,
2019-07-01 00:45:00," Quebrada Sonadora",,97.172,Good,,
2019-07-01 01:00:00," Quebrada Sonadora",,97.151,Good,,
2019-07-01 01:15:00," Quebrada Sonadora",,97.17,Good,,
2019-07-01 01:30:00," Quebrada Sonadora",,97.131,Good,,
2019-07-01 01:45:00," Quebrada Sonadora",,97.143,Good,,
2019-07-01 02:00:00," Quebrada Sonadora",,97.112,Good,,
2019-07-01 02:15:00," Quebrada Sonadora",,97.107,Good,,
2019-07-01 02:30:00," Quebrada Sonadora",,97.103,Good,,
2019-07-01 02:45:00," Quebrada Sonadora",,97.088,Good,,
2019-07-01 03:00:00," Quebrada Sonadora",,97.098,Good,,
2019-07-01 03:15:00," Quebrada Sonadora",,97.096,Good,,
2019-07-01 03:30:00," Quebrada Sonadora",,97.094,Good,,
2019-07-01 03:45:00," Quebrada Sonadora",,97.086,Good,,
2019-07-01 04:00:00," Quebrada Sonadora",,97.096,Good,,
2019-07-01 04:15:00," Quebrada Sonadora",,97.096,Good,,
2019-07-01 04:30:00," Quebrada Sonadora",,97.094,Good,,
2019-07-01 04:45:00," Quebrada Sonadora",,97.072,Good,,
2019-07-01 05:00:00," Quebrada Sonadora",,97.07,Good,,
2019-07-01 05:15:00," Quebrada Sonadora",,97.079,Good,,
2019-07-01 05:30:00," Quebrada Sonadora",,97.079,Good,,
2019-07-01 05:45:00," Quebrada Sonadora",,97.116,Good,,
2019-07-01 06:00:00," Quebrada Sonadora",,97.125,Good,,
2019-07-01 06:15:00," Quebrada Sonadora",,97.135,Good,,
2019-07-01 06:30:00," Quebrada Sonadora",,97.147,Good,,
2019-07-01 06:45:00," Quebrada Sonadora",,97.13,Good,,
2019-07-01 07:00:00," Quebrada Sonadora",,97.142,Good,,
2019-07-01 07:15:00," Quebrada Sonadora",,97.171,Good,,
2019-07-01 07:30:00," Quebrada Sonadora",,97.2,Good,,
2019-07-01 07:45:00," Quebrada Sonadora",,97.187,Good,,
2019-07-01 08:00:00," Quebrada Sonadora",,97.213,Good,,
2019-07-01 08:15:00," Quebrada Sonadora",,97.208,Good,,
2019-07-01 08:30:00," Quebrada Sonadora",,97.208,Good,,
2019-07-01 08:45:00," Quebrada Sonadora",,97.208,Good,,
2019-07-01 09:00:00," Quebrada Sonadora",,97.222,Good,,
2019-07-01 09:15:00," Quebrada Sonadora",,97.241,Good,,
2019-07-01 09:30:00," Quebrada Sonadora",,97.219,Good,,
2019-07-01 09:45:00," Quebrada Sonadora",,97.224,Good,,
2019-07-01 10:00:00," Quebrada Sonadora",,97.232,Good,,
2019-07-01 10:15:00," Quebrada Sonadora",,97.237,Good,,
2019-07-01 10:30:00," Quebrada Sonadora",,97.244,Good,,
2019-07-01 10:45:00," Quebrada Sonadora",,97.232,Good,,
2019-07-01 11:00:00," Quebrada Sonadora",,97.249,Good,,
2019-07-01 11:15:00," Quebrada Sonadora",,97.23,Good,,
2019-07-01 11:30:00," Quebrada Sonadora",,97.24,Good,,
2019-07-01 11:45:00," Quebrada Sonadora",,97.243,Good,,
2019-07-01 12:00:00," Quebrada Sonadora",,97.216,Good,,
2019-07-01 12:15:00," Quebrada Sonadora",,97.229,Good,,
2019-07-01 12:30:00," Quebrada Sonadora",,97.224,Good,,
2019-07-01 12:45:00," Quebrada Sonadora",,97.203,Good,,
2019-07-01 13:00:00," Quebrada Sonadora",,97.204,Good,,
2019-07-01 13:15:00," Quebrada Sonadora",,97.195,Good,,
2019-07-01 13:30:00," Quebrada Sonadora",,97.168,Good,,
2019-07-01 13:45:00," Quebrada Sonadora",,97.153,Good,,
2019-07-01 14:00:00," Quebrada Sonadora",,97.129,Good,,
2019-07-01 14:15:00," Quebrada Sonadora",,97.118,Good,,
2019-07-01 14:30:00," Quebrada Sonadora",,97.115,Good,,
2019-07-01 14:45:00," Quebrada Sonadora",,97.11,Good,,
2019-07-01 15:00:00," Quebrada Sonadora",,97.078,Good,,
2019-07-01 15:15:00," Quebrada Sonadora",,97.068,Good,,
2019-07-01 15:30:00," Quebrada Sonadora",,97.06,Good,,
2019-07-01 15:45:00," Quebrada Sonadora",,97.071,Good,,
2019-07-01 16:00:00," Quebrada Sonadora",,97.051,Good,,
2019-07-01 16:15:00," Quebrada Sonadora",,97.054,Good,,
2019-07-01 16:30:00," Quebrada Sonadora",,97.053,Good,,
2019-07-01 16:45:00," Quebrada Sonadora",,97.064,Good,,
2019-07-01 17:00:00," Quebrada Sonadora",,97.017,Good,,
2019-07-01 17:15:00," Quebrada Sonadora",,97.024,Good,,
2019-07-01 17:30:00," Quebrada Sonadora",,97.018,Good,,
2019-07-01 17:45:00," Quebrada Sonadora",,97.022,Good,,
2019-07-01 18:00:00," Quebrada Sonadora",,97.043,Good,,
2019-07-01 18:15:00," Quebrada Sonadora",,97.062,Good,,
2019-07-01 18:30:00," Quebrada Sonadora",,97.081,Good,,
2019-07-01 18:45:00," Quebrada Sonadora",,97.096,Good,,
2019-07-01 19:00:00," Quebrada Sonadora",,97.055,Good,,
2019-07-01 19:15:00," Quebrada Sonadora",,97.06,Good,,
2019-07-01 19:30:00," Quebrada Sonadora",,97.062,Good,,
2019-07-01 19:45:00," Quebrada Sonadora",,97.086,Good,,
2019-07-01 20:00:00," Quebrada Sonadora",,97.089,Good,,
2019-07-01 20:15:00," Quebrada Sonadora",,97.084,Good,,
2019-07-01 20:30:00," Quebrada Sonadora",,97.094,Good,,
2019-07-01 20:45:00," Quebrada Sonadora",,97.099,Good,,
2019-07-01 21:00:00," Quebrada Sonadora",,97.116,Good,,
2019-07-01 21:15:00," Quebrada Sonadora",,97.117,Good,,
2019-07-01 21:30:00," Quebrada Sonadora",,97.155,Good,,
2019-07-01 21:45:00," Quebrada Sonadora",,97.163,Good,,
2019-07-01 22:00:00," Quebrada Sonadora",,97.172,Good,,
2019-07-01 22:15:00," Quebrada Sonadora",,97.18,Good,,
2019-07-01 22:30:00," Quebrada Sonadora",,97.163,Good,,
2019-07-01 22:45:00," Quebrada Sonadora",,97.153,Good,,
2019-07-01 23:00:00," Quebrada Sonadora",,97.19,Good,,
2019-07-01 23:15:00," Quebrada Sonadora",,97.207,Good,,
2019-07-01 23:30:00," Quebrada Sonadora",,97.219,Good,,
2019-07-01 23:45:00," Quebrada Sonadora",,97.192,Good,,
2019-07-02 00:00:00," Quebrada Sonadora",,97.165,Good,,
2019-07-02 00:15:00," Quebrada Sonadora",,97.144,Good,,
2019-07-02 00:30:00," Quebrada Sonadora",,97.124,Good,,
2019-07-02 00:45:00," Quebrada Sonadora",,97.103,Good,,
2019-07-02 01:00:00," Quebrada Sonadora",,97.074,Good,,
